MANDT,KURST,FCURR,TCURR,GDATU,UKURS,FFACT,TFACT
800,EURX,USD,EUR,79869580,1.30875-,1,1
800,EURX,USD,EUR,79869581,1.30580-,1,1
800,EURX,USD,EUR,79869582,1.31355-,1,1
800,EURX,USD,EUR,79869583,1.31035-,1,1
800,EURX,USD,EUR,79869584,1.30775-,1,1
800,EURX,USD,EUR,79869587,1.30665-,1,1
800,EURX,USD,EUR,79869588,1.31240-,1,1
800,EURX,USD,EUR,79869589,1.30975-,1,1
800,EURX,USD,EUR,79869590,1.30365-,1,1
800,EURX,USD,EUR,79869591,1.30240-,1,1
800,EURX,USD,EUR,79869594,1.29195-,1,1
800,EURX,USD,EUR,79869595,1.28065-,1,1
800,EURX,USD,EUR,79869596,1.28190-,1,1
800,EURX,USD,EUR,79869597,1.28355-,1,1
800,EURX,USD,EUR,79869598,1.28165-,1,1
800,EURX,USD,EUR,79869670,1.29000-,1,1
800,EURX,USD,EUR,79869671,1.28095-,1,1
800,EURX,USD,EUR,79869672,1.27695-,1,1
800,EURX,USD,EUR,79869673,1.28525-,1,1
800,EURX,USD,EUR,79869674,1.29910-,1,1
800,EURX,USD,EUR,79869677,1.29480-,1,1
800,EURX,USD,EUR,79869678,1.29155-,1,1
800,EURX,USD,EUR,79869679,1.29105-,1,1
800,EURX,USD,EUR,79869680,1.29425-,1,1
800,EURX,USD,EUR,79869681,1.29430-,1,1
800,EURX,USD,EUR,79869684,1.30590-,1,1
800,EURX,USD,EUR,79869685,1.29225-,1,1
800,EURX,USD,EUR,79869686,1.30055-,1,1
800,EURX,USD,EUR,79869687,1.30095-,1,1
800,EURX,USD,EUR,79869688,1.30010-,1,1
800,EURX,USD,EUR,79869691,1.31115-,1,1
800,EURX,USD,EUR,79869692,1.30175-,1,1
800,EURX,USD,EUR,79869693,1.30435-,1,1
800,EURX,USD,EUR,79869694,1.30355-,1,1
800,EURX,USD,EUR,79869695,1.29985-,1,1
800,EURX,USD,EUR,79869698,1.30180-,1,1
800,EURX,USD,EUR,79869771,1.31180-,1,1
800,EURX,USD,EUR,79869787,1.34455-,1,1
800,EURX,USD,EUR,79869875,1.33240-,1,1
800,EURX,USD,EUR,79878877,1.28775-,1,1
800,EURX,USD,EUR,79878878,1.28055-,1,1
800,EURX,USD,EUR,79878879,1.28135-,1,1
800,EURX,USD,EUR,79878880,1.27725-,1,1
800,EURX,USD,EUR,79878884,1.27645-,1,1
800,EURX,USD,EUR,79878885,1.27405-,1,1
800,EURX,USD,EUR,79878886,1.27155-,1,1
800,EURX,USD,EUR,79878887,1.27105-,1,1
800,EURX,USD,EUR,79878890,1.27155-,1,1
800,EURX,USD,EUR,79878891,1.27385-,1,1
800,EURX,USD,EUR,79878892,1.28150-,1,1
800,EURX,USD,EUR,79878893,1.28035-,1,1
800,EURX,USD,EUR,79878894,1.27890-,1,1
800,EURX,USD,EUR,79878897,1.28845-,1,1
800,EURX,USD,EUR,79878898,1.29615-,1,1
800,EURX,USD,EUR,79878968,1.30045-,1,1
800,EURX,USD,EUR,79878969,1.29445-,1,1
800,EURX,USD,EUR,79878970,1.28955-,1,1
800,EURX,USD,EUR,79878973,1.28945-,1,1
800,EURX,USD,EUR,79878974,1.29960-,1,1
800,EURX,USD,EUR,79878975,1.29365-,1,1
800,EURX,USD,EUR,79878976,1.30505-,1,1
800,EURX,USD,EUR,79869177,1.33125-,1,1
800,EURX,USD,EUR,79869176,1.33560-,1,1
800,EURX,USD,EUR,79869173,1.33705-,1,1
800,EURX,USD,EUR,79869172,1.33445-,1,1
800,EURX,USD,EUR,79869171,1.33500-,1,1
800,EURX,USD,EUR,79869170,1.32565-,1,1
800,EURX,USD,EUR,79869169,1.32390-,1,1
800,EURX,USD,EUR,79869097,1.32205-,1,1
800,EURX,USD,EUR,79869096,1.31760-,1,1
800,EURX,USD,EUR,79869095,1.31815-,1,1
800,EURX,USD,EUR,79869094,1.32145-,1,1
800,EURX,USD,EUR,79869093,1.31065-,1,1
800,EURX,USD,EUR,79869090,1.31930-,1,1
800,EURX,USD,EUR,79869089,1.32445-,1,1
800,EURX,USD,EUR,79869088,1.32570-,1,1
800,EURX,USD,EUR,79869087,1.32965-,1,1
800,EURX,USD,EUR,79869086,1.32875-,1,1
800,EURX,USD,EUR,79869083,1.33430-,1,1
800,EURX,USD,EUR,79869082,1.33590-,1,1
800,EURX,USD,EUR,79869081,1.33510-,1,1
800,EURX,USD,EUR,79869080,1.35505-,1,1
800,EURX,USD,EUR,79869079,1.35370-,1,1
800,EURX,USD,EUR,79869076,1.35135-,1,1
800,EURX,USD,EUR,79869075,1.34825-,1,1
800,EURX,USD,EUR,79869074,1.35090-,1,1
800,EURX,USD,EUR,79869073,1.35060-,1,1
800,EURX,USD,EUR,79869072,1.35050-,1,1
800,EURX,USD,EUR,79869069,1.34995-,1,1
800,EURX,USD,EUR,79868998,1.35470-,1,1
800,EURX,USD,EUR,79868997,1.35195-,1,1
800,EURX,USD,EUR,79868996,1.36000-,1,1
800,EURX,USD,EUR,79868995,1.35965-,1,1
800,EURX,USD,EUR,79868992,1.35765-,1,1
800,EURX,USD,EUR,79868991,1.35710-,1,1
800,EURX,USD,EUR,79868990,1.35195-,1,1
800,EURX,USD,EUR,79868989,1.35275-,1,1
800,EURX,USD,EUR,79868988,1.35685-,1,1
800,EURX,USD,EUR,79868985,1.35605-,1,1
800,EURX,USD,EUR,79868984,1.34880-,1,1
800,EURX,USD,EUR,79868983,1.35445-,1,1
800,EURX,USD,EUR,79868982,1.36245-,1,1
800,EURX,USD,EUR,79868981,1.36975-,1,1
800,EURX,USD,EUR,79868978,1.36780-,1,1
800,EURX,USD,EUR,79868977,1.36720-,1,1
800,EURX,USD,EUR,79868976,1.37435-,1,1
800,EURX,USD,EUR,79868975,1.38035-,1,1
800,EURX,USD,EUR,79868974,1.37995-,1,1
800,EURX,USD,EUR,79868971,1.37975-,1,1
800,EURX,USD,EUR,79868969,1.37595-,1,1
800,EURX,USD,EUR,79868968,1.36395-,1,1
800,EURX,USD,EUR,79868898,1.35125-,1,1
800,EURX,USD,EUR,79868895,1.35085-,1,1
800,EURX,USD,EUR,79868894,1.34935-,1,1
800,EURX,USD,EUR,79868893,1.35080-,1,1
800,EURX,USD,EUR,79868892,1.35065-,1,1
800,EURX,USD,EUR,79868891,1.34205-,1,1
800,EURX,USD,EUR,79868888,1.33965-,1,1
800,EURX,USD,EUR,79868887,1.33845-,1,1
800,EURX,USD,EUR,79868886,1.34160-,1,1
800,EURX,USD,EUR,79868885,1.34325-,1,1
800,EURX,USD,EUR,79868884,1.34490-,1,1
800,EURX,USD,EUR,79868881,1.35075-,1,1
800,EURX,USD,EUR,79868878,1.34655-,1,1
800,EURX,USD,EUR,79868877,1.35145-,1,1
800,EURX,USD,EUR,79868874,1.35265-,1,1
800,EURX,USD,EUR,79868873,1.35475-,1,1
800,EURX,USD,EUR,79868872,1.35990-,1,1
800,EURX,USD,EUR,79868871,1.35920-,1,1
800,EURX,USD,EUR,79868870,1.36090-,1,1
800,EURX,USD,EUR,79868797,1.35365-,1,1
800,EURX,USD,EUR,79868796,1.35735-,1,1
800,EURX,USD,EUR,79868795,1.35885-,1,1
800,EURX,USD,EUR,79868794,1.35865-,1,1
800,EURX,USD,EUR,79868793,1.36695-,1,1
800,EURX,USD,EUR,79868790,1.37170-,1,1
800,EURX,USD,EUR,79868789,1.37445-,1,1
800,EURX,USD,EUR,79868788,1.37675-,1,1
800,EURX,USD,EUR,79868787,1.37875-,1,1
800,EURX,USD,EUR,79868786,1.37235-,1,1
800,EURX,USD,EUR,79868783,1.37855-,1,1
800,EURX,USD,EUR,79868782,1.37555-,1,1
800,EURX,USD,EUR,79868781,1.37495-,1,1
800,EURX,USD,EUR,79868780,1.36875-,1,1
800,EURX,USD,EUR,79868779,1.36515-,1,1
800,EURX,USD,EUR,79868776,1.36830-,1,1
800,EURX,USD,EUR,79868775,1.36790-,1,1
800,EURX,USD,EUR,79868774,1.36975-,1,1
800,EURX,USD,EUR,79868773,1.36960-,1,1
800,EURX,USD,EUR,79868772,1.38605-,1,1
800,EURX,USD,EUR,79868769,1.37635-,1,1
800,EURX,USD,EUR,79868768,1.37665-,1,1
800,EURX,USD,EUR,79859898,1.37470-,1,1
800,EURX,USD,EUR,79859897,1.36895-,1,1
800,EURX,USD,EUR,79859896,1.36405-,1,1
800,EURX,USD,EUR,79859893,1.36055-,1,1
800,EURX,USD,EUR,79859892,1.36365-,1,1
800,EURX,USD,EUR,79859891,1.35825-,1,1
800,EURX,USD,EUR,79859890,1.36015-,1,1
800,EURX,USD,EUR,79859889,1.35955-,1,1
800,EURX,USD,EUR,79859886,1.36675-,1,1
800,EURX,USD,EUR,79859885,1.36765-,1,1
800,EURX,USD,EUR,79859884,1.36170-,1,1
800,EURX,USD,EUR,79859883,1.36115-,1,1
800,EURX,USD,EUR,79859882,1.35965-,1,1
800,EURX,USD,EUR,79859879,1.35525-,1,1
800,EURX,USD,EUR,79859878,1.35225-,1,1
800,EURX,USD,EUR,79859877,1.35515-,1,1
800,EURX,USD,EUR,79859876,1.36290-,1,1
800,EURX,USD,EUR,79859875,1.37195-,1,1
800,EURX,USD,EUR,79859872,1.36715-,1,1
800,EURX,USD,EUR,79859871,1.36425-,1,1
800,EURX,USD,EUR,79859870,1.36600-,1,1
800,EURX,USD,EUR,79859869,1.35975-,1,1
800,EURX,USD,EUR,79859868,1.35490-,1,1
800,EURX,USD,EUR,79859796,1.35060-,1,1
800,EURX,USD,EUR,79859795,1.35135-,1,1
800,EURX,USD,EUR,79859794,1.35185-,1,1
800,EURX,USD,EUR,79859793,1.35180-,1,1
800,EURX,USD,EUR,79859792,1.35690-,1,1
800,EURX,USD,EUR,79859789,1.36310-,1,1
800,EURX,USD,EUR,79859788,1.36645-,1,1
800,EURX,USD,EUR,79859787,1.35775-,1,1
800,EURX,USD,EUR,79859786,1.36615-,1,1
800,EURX,USD,EUR,79859785,1.37075-,1,1
800,EURX,USD,EUR,79859782,1.37045-,1,1
800,EURX,USD,EUR,79859781,1.37260-,1,1
800,EURX,USD,EUR,79859780,1.37490-,1,1
800,EURX,USD,EUR,79859779,1.36965-,1,1
800,EURX,USD,EUR,79859778,1.37065-,1,1
800,EURX,USD,EUR,79859775,1.37365-,1,1
800,EURX,USD,EUR,79859774,1.37465-,1,1
800,EURX,USD,EUR,79859773,1.37420-,1,1
800,EURX,USD,EUR,79859772,1.36625-,1,1
800,EURX,USD,EUR,79859771,1.37935-,1,1
800,EURX,USD,EUR,79859696,1.37620-,1,1
800,EURX,USD,EUR,79859695,1.37615-,1,1
800,EURX,USD,EUR,79859693,1.37465-,1,1
800,EURX,USD,EUR,79859692,1.39035-,1,1
800,EURX,USD,EUR,79859686,1.39545-,1,1
800,EURX,USD,EUR,79859685,1.38845-,1,1
800,EURX,USD,EUR,79859682,1.38885-,1,1
800,EURX,USD,EUR,79859681,1.39305-,1,1
800,EURX,USD,EUR,79859680,1.39260-,1,1
800,EURX,USD,EUR,79859678,1.37950-,1,1
800,EURX,USD,EUR,79859675,1.37635-,1,1
800,EURX,USD,EUR,79859674,1.38065-,1,1
800,EURX,USD,EUR,79859673,1.37900-,1,1
800,EURX,USD,EUR,79859672,1.37655-,1,1
800,EURX,USD,EUR,79859671,1.37355-,1,1
800,EURX,USD,EUR,79859668,1.37985-,1,1
800,EURX,USD,EUR,79859598,1.37930-,1,1
800,EURX,USD,EUR,79859596,1.37670-,1,1
800,EURX,USD,EUR,79859595,1.37025-,1,1
800,EURX,USD,EUR,79859592,1.37230-,1,1
800,EURX,USD,EUR,79859591,1.37645-,1,1
800,EURX,USD,EUR,79859590,1.38050-,1,1
800,EURX,USD,EUR,79859589,1.38720-,1,1
800,EURX,USD,EUR,79859588,1.38925-,1,1
800,EURX,USD,EUR,79859585,1.38325-,1,1
800,EURX,USD,EUR,79859584,1.37975-,1,1
800,EURX,USD,EUR,79859583,1.38385-,1,1
800,EURX,USD,EUR,79859582,1.38525-,1,1
800,EURX,USD,EUR,79859581,1.38185-,1,1
800,EURX,USD,EUR,79859578,1.38195-,1,1
800,EURX,USD,EUR,79859577,1.38160-,1,1
800,EURX,USD,EUR,79859576,1.38445-,1,1
800,EURX,USD,EUR,79859574,1.38355-,1,1
800,EURX,USD,EUR,79859571,1.38675-,1,1
800,EURX,USD,EUR,79859569,1.38295-,1,1
800,EURX,USD,EUR,79859498,1.38755-,1,1
800,EURX,USD,EUR,79859497,1.38615-,1,1
800,EURX,USD,EUR,79859494,1.38725-,1,1
800,EURX,USD,EUR,79859493,1.39360-,1,1
800,EURX,USD,EUR,79859492,1.39310-,1,1
800,EURX,USD,EUR,79859491,1.39455-,1,1
800,EURX,USD,EUR,79859490,1.38000-,1,1
800,EURX,USD,EUR,79859486,1.37135-,1,1
800,EURX,USD,EUR,79859485,1.37065-,1,1
800,EURX,USD,EUR,79859480,1.37160-,1,1
800,EURX,USD,EUR,79859479,1.37000-,1,1
800,EURX,USD,EUR,79859477,1.36745-,1,1
800,EURX,USD,EUR,79859476,1.36165-,1,1
800,EURX,USD,EUR,79859473,1.36425-,1,1
800,EURX,USD,EUR,79859472,1.36465-,1,1
800,EURX,USD,EUR,79859471,1.36210-,1,1
800,EURX,ZAR,EUR,79859471,14.30800-,1,1
800,EURX,USD,EUR,79859470,1.36170-,1,1
800,EURX,ZAR,EUR,79859470,14.22250-,1,1
800,EURX,USD,EUR,79859469,1.36105-,1,1
800,EURX,ZAR,EUR,79859469,14.21665-,1,1
800,EURX,USD,EUR,79859397,1.36080-,1,1
800,EURX,ZAR,EUR,79859397,14.40720-,1,1
800,EURX,USD,EUR,79859396,1.36055-,1,1
800,EURX,ZAR,EUR,79859396,14.61540-,1,1
800,EURX,USD,EUR,79859395,1.36190-,1,1
800,EURX,ZAR,EUR,79859395,14.61745-,1,1
800,EURX,USD,EUR,79859394,1.36080-,1,1
800,EURX,ZAR,EUR,79859394,14.57510-,1,1
800,EURX,USD,EUR,79859393,1.36315-,1,1
800,EURX,ZAR,EUR,79859393,14.54820-,1,1
800,EURX,USD,EUR,79859390,1.36245-,1,1
800,EURX,ZAR,EUR,79859390,14.42020-,1,1
800,EURX,USD,EUR,79859389,1.35445-,1,1
800,EURX,ZAR,EUR,79859389,14.49910-,1,1
800,EURX,USD,EUR,79859388,1.35345-,1,1
800,EURX,ZAR,EUR,79859388,14.60050-,1,1
800,EURX,USD,EUR,79859387,1.35220-,1,1
800,EURX,ZAR,EUR,79859387,14.50855-,1,1
800,EURX,USD,EUR,79859386,1.35410-,1,1
800,EURX,ZAR,EUR,79859386,14.58995-,1,1
800,EURX,USD,EUR,79859383,1.35425-,1,1
800,EURX,ZAR,EUR,79859383,14.51030-,1,1
800,EURX,USD,EUR,79859382,1.35640-,1,1
800,EURX,ZAR,EUR,79859382,14.57390-,1,1
800,EURX,USD,EUR,79859381,1.35665-,1,1
800,EURX,ZAR,EUR,79859381,14.60460-,1,1
800,EURX,USD,EUR,79859380,1.36245-,1,1
800,EURX,ZAR,EUR,79859380,14.52120-,1,1
800,EURX,USD,EUR,79859379,1.35925-,1,1
800,EURX,ZAR,EUR,79859379,14.52280-,1,1
800,EURX,USD,EUR,79859376,1.35855-,1,1
800,EURX,ZAR,EUR,79859376,14.46910-,1,1
800,EURX,USD,EUR,79859375,1.36215-,1,1
800,EURX,ZAR,EUR,79859375,14.38120-,1,1
800,EURX,USD,EUR,79859374,1.36035-,1,1
800,EURX,ZAR,EUR,79859374,14.43380-,1,1
800,EURX,USD,EUR,79859373,1.36135-,1,1
800,EURX,ZAR,EUR,79859373,14.49310-,1,1
800,EURX,USD,EUR,79859372,1.36150-,1,1
800,EURX,ZAR,EUR,79859372,14.41880-,1,1
800,EURX,USD,EUR,79859369,1.36505-,1,1
800,EURX,ZAR,EUR,79859369,14.47770-,1,1
800,EURX,USD,EUR,79859298,1.36895-,1,1
800,EURX,ZAR,EUR,79859298,14.57485-,1,1
800,EURX,USD,EUR,79859297,1.36635-,1,1
800,EURX,ZAR,EUR,79859297,14.63810-,1,1
800,EURX,USD,EUR,79859296,1.36515-,1,1
800,EURX,ZAR,EUR,79859296,14.71365-,1,1
800,EURX,USD,EUR,79859295,1.35885-,1,1
800,EURX,ZAR,EUR,79859295,14.58540-,1,1
800,EURX,USD,EUR,79859292,1.35960-,1,1
800,EURX,USD,EUR,79859291,1.35935-,1,1
800,EURX,USD,EUR,79859290,1.36120-,1,1
800,EURX,USD,EUR,79859289,1.36150-,1,1
800,EURX,USD,EUR,79859288,1.36045-,1,1
800,EURX,USD,EUR,79859285,1.36245-,1,1
800,EURX,USD,EUR,79859284,1.36055-,1,1
800,EURX,USD,EUR,79859283,1.35325-,1,1
800,EURX,USD,EUR,79859282,1.35285-,1,1
800,EURX,USD,EUR,79859281,1.35230-,1,1
800,EURX,USD,EUR,79859278,1.35235-,1,1
800,EURX,USD,EUR,79859277,1.34835-,1,1
800,EURX,USD,EUR,79859276,1.34735-,1,1
800,EURX,USD,EUR,79859274,1.34525-,1,1
800,EURX,USD,EUR,79859271,1.34395-,1,1
800,EURX,USD,EUR,79859270,1.34365-,1,1
800,EURX,USD,EUR,79859269,1.34005-,1,1
800,EURX,USD,EUR,79859268,1.33865-,1,1
800,EURX,USD,EUR,79859069,1.25945-,1,1
800,EURX,USD,EUR,79858998,1.25955-,1,1
800,EURX,USD,EUR,79858997,1.26370-,1,1
800,EURX,USD,EUR,79858996,1.26195-,1,1
800,EURX,USD,EUR,79858993,1.25525-,1,1
800,EURX,USD,EUR,79858992,1.25935-,1,1
800,EURX,USD,EUR,79858991,1.26700-,1,1
800,EURX,USD,EUR,79858990,1.27610-,1,1
800,EURX,USD,EUR,79858989,1.26685-,1,1
800,EURX,USD,EUR,79858986,1.26860-,1,1
800,EURX,USD,EUR,79858985,1.26530-,1,1
800,EURX,USD,EUR,79858984,1.26430-,1,1
800,EURX,USD,EUR,79858983,1.27435-,1,1
800,EURX,USD,EUR,79858982,1.28135-,1,1
800,EURX,USD,EUR,79858979,1.27690-,1,1
800,EURX,USD,EUR,79858978,1.27565-,1,1
800,EURX,USD,EUR,79858977,1.26905-,1,1
800,EURX,USD,EUR,79858976,1.26670-,1,1
800,EURX,USD,EUR,79858975,1.26535-,1,1
800,EURX,USD,EUR,79858972,1.26735-,1,1
800,EURX,USD,EUR,79858971,1.26995-,1,1
800,EURX,USD,EUR,79858970,1.27315-,1,1
800,EURX,USD,EUR,79858969,1.25855-,1,1
800,EURX,USD,EUR,79858968,1.25830-,1,1
800,EURX,USD,EUR,79858896,1.24995-,1,1
800,EURX,USD,EUR,79858895,1.25135-,1,1
800,EURX,USD,EUR,79858893,1.25195-,1,1
800,EURX,USD,EUR,79858892,1.23945-,1,1
800,EURX,USD,EUR,79858889,1.24860-,1,1
800,EURX,USD,EUR,79858888,1.24125-,1,1
800,EURX,USD,EUR,79858887,1.24590-,1,1
800,EURX,USD,EUR,79858886,1.24625-,1,1
800,EURX,USD,EUR,79858885,1.24455-,1,1
800,EURX,USD,EUR,79858882,1.24905-,1,1
800,EURX,USD,EUR,79858881,1.25155-,1,1
800,EURX,USD,EUR,79858880,1.25350-,1,1
800,EURX,USD,EUR,79858879,1.25345-,1,1
800,EURX,USD,EUR,79858878,1.24265-,1,1
800,EURX,USD,EUR,79858875,1.24115-,1,1
800,EURX,USD,EUR,79858874,1.24355-,1,1
800,EURX,USD,EUR,79858873,1.24525-,1,1
800,EURX,USD,EUR,79858872,1.24800-,1,1
800,EURX,USD,EUR,79858871,1.24755-,1,1
800,EURX,USD,EUR,79858798,1.24595-,1,1
800,EURX,USD,EUR,79858797,1.24430-,1,1
800,EURX,USD,EUR,79858796,1.23225-,1,1
800,EURX,USD,EUR,79858795,1.23075-,1,1
800,EURX,USD,EUR,79858794,1.23505-,1,1
800,EURX,USD,EUR,79858791,1.22645-,1,1
800,EURX,USD,EUR,79858790,1.23485-,1,1
800,EURX,USD,EUR,79858789,1.23755-,1,1
800,EURX,USD,EUR,79858788,1.24635-,1,1
800,EURX,USD,EUR,79858787,1.24555-,1,1
800,EURX,USD,EUR,79858784,1.24265-,1,1
800,EURX,USD,EUR,79858783,1.25435-,1,1
800,EURX,USD,EUR,79858782,1.24605-,1,1
800,EURX,USD,EUR,79858781,1.23140-,1,1
800,EURX,USD,EUR,79858780,1.22635-,1,1
800,EURX,USD,EUR,79858777,1.22620-,1,1
800,EURX,USD,EUR,79858776,1.22265-,1,1
800,EURX,USD,EUR,79858775,1.21995-,1,1
800,EURX,USD,EUR,79858774,1.22385-,1,1
800,EURX,USD,EUR,79858773,1.21915-,1,1
800,EURX,USD,EUR,79858770,1.21905-,1,1
800,EURX,USD,EUR,79858769,1.21655-,1,1
800,EURX,USD,EUR,79858768,1.21545-,1,1
800,EURX,USD,EUR,79849898,1.20980-,1,1
800,EURX,USD,EUR,79849897,1.20540-,1,1
800,EURX,USD,EUR,79849894,1.19055-,1,1
800,EURX,USD,EUR,79849893,1.18915-,1,1
800,EURX,USD,EUR,79849892,1.18205-,1,1
800,EURX,USD,EUR,79849891,1.17740-,1,1
800,EURX,USD,EUR,79849890,1.18100-,1,1
800,EURX,USD,EUR,79849887,1.17995-,1,1
800,EURX,USD,EUR,79849886,1.17930-,1,1
800,EURX,USD,EUR,79849885,1.17535-,1,1
800,EURX,USD,EUR,79849884,1.16925-,1,1
800,EURX,USD,EUR,79849883,1.15865-,1,1
800,EURX,USD,EUR,79849880,1.15895-,1,1
800,EURX,USD,EUR,79849879,1.15825-,1,1
800,EURX,USD,EUR,79849878,1.15765-,1,1
800,EURX,USD,EUR,79849877,1.16265-,1,1
800,EURX,USD,EUR,79849876,1.11770-,1,1
800,EURX,USD,EUR,79849873,1.12245-,1,1
800,EURX,USD,EUR,79849872,1.12745-,1,1
800,EURX,USD,EUR,79849871,1.13575-,1,1
800,EURX,USD,EUR,79849870,1.13115-,1,1
800,EURX,USD,EUR,79849869,1.13355-,1,1
800,EURX,USD,EUR,79849797,1.13285-,1,1
800,EURX,USD,EUR,79849794,1.14265-,1,1
800,EURX,USD,EUR,79849793,1.14430-,1,1
800,EURX,USD,EUR,79849790,1.13115-,1,1
800,EURX,USD,EUR,79849789,1.12790-,1,1
800,EURX,USD,EUR,79849788,1.13035-,1,1
800,EURX,USD,EUR,79849787,1.13405-,1,1
800,EURX,USD,EUR,79849786,1.14165-,1,1
800,EURX,USD,EUR,79849783,1.14165-,1,1
800,EURX,USD,EUR,79849782,1.14380-,1,1
800,EURX,USD,EUR,79849781,1.13705-,1,1
800,EURX,USD,EUR,79849780,1.13970-,1,1
800,EURX,USD,EUR,79849779,1.13215-,1,1
800,EURX,USD,EUR,79849776,1.13115-,1,1
800,EURX,USD,EUR,79849775,1.13215-,1,1
800,EURX,USD,EUR,79849774,1.13435-,1,1
800,EURX,USD,EUR,79849773,1.13495-,1,1
800,EURX,USD,EUR,79849772,1.12235-,1,1
800,EURX,USD,EUR,79849697,1.12245-,1,1
800,EURX,USD,EUR,79849696,1.11595-,1,1
800,EURX,USD,EUR,79849695,1.11280-,1,1
800,EURX,USD,EUR,79849694,1.10495-,1,1
800,EURX,USD,EUR,79849693,1.09385-,1,1
800,EURX,USD,EUR,79849690,1.08615-,1,1
800,EURX,USD,EUR,79849689,1.07335-,1,1
800,EURX,USD,EUR,79849688,1.06015-,1,1
800,EURX,USD,EUR,79849687,1.06395-,1,1
800,EURX,USD,EUR,79849686,1.05665-,1,1
